D_Dbuild,D_StructureSystem_RC,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_floorTAGround,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_Y4brickwall,D_Y3brickwall,D_basintype,D_475Acc,D_I,D_Demand,D_Tx,D_Ty,D_sds,D_sd1,D_td0,D_sms,D_sm1,D_tm0,D_windows,D_patitionwall,D_nonstructure,D_CLlarge,D_CLsmall,D_MaxCl,D_NeutralDepth,D_Ra_Capacity,D_Ra_CDR,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_isR
1929.0,1.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2347.77902493937,0.0,44.0,39746.25,18.0,38400.0,3.0,10992918259.854158,0.0,304680.0,-117119.68167262324,835970.7883311356,0.0,1.0,0.26,1.25,0.24,0.54,-90.11506888554915,0.7,0.6459828050618324,1.3,,,-105402.52010502774,1.0,,527662.0761879851,,1,0.01,3.44,,,13.8,,198450.0,9696.0,254.43759852634753,2785.8213617194674,2800.0,1
2017.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,4.0,1978.5114836861662,1304.0,10.0,720.0,92.0,-70756812471.26236,0.0,0.0,0.0,0.0,-82041.83058775806,-1968967.3929957394,0.0,2.0,0.36,1.25,0.36,0.52,101.8877818569547,0.91,0.7621621427235211,0.8,,,,361787.9056901537,1.0,460537.4777177996,0.0,10,0.05,6.0,,64282.25886235751,3.6,1205442.9009032222,1677600.0,5592.0,299.0228666717452,2618.636382524365,2800.0,1
1941.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,,1.0,,0,0.0,3.0,3355.8461478340946,,,0.0,15.0,48750.0,10.0,32500.0,1095000.0,321200.0,64773.175230088265,3226773.286873131,219000.0,3.0,0.24,,,0.61,80.41110161126248,0.6,0.5149827389582701,0.96,,,,1.0,1.0,,6.0,9,,,,,14.3,5605447.932819765,347062521.0,3426.66,376.1805727493339,2664.465262892504,2800.0,0
,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,,0.0,1.0,0.0,0,,,4784.028584521361,,0.0,0.0,32.0,86400.0,0.0,0.0,0.0,0.0,,326151867905.9797,0.0,4.0,,1.5,,0.66,-84.69413571807812,,,,,110288.12267234355,,,1.0,0.0,6.0,0,,,,,19.95,526000.8110621353,942500.0,3770.0,305.6511602912735,4342.185161633093,3640.0,1
2012.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,,,1.0,0.0,0,0.0,2.0,1527.9113170061887,,0.0,0.0,,48600.0,0.0,0.0,0.0,0.0,16173.19595847206,1198778.2583255419,23000.0,880431.5260949325,0.26,,0.26,0.3,-1.3210949155316853,0.66,0.43866020233412706,0.74,,,,,1.0,1.0,-992636.8139957656,3,0.07,5.6,,,6.9,2348483.4889673535,264300.0,881.0,30.800479428303134,2819.254939381352,2800.0,1
3251829.5577110113,1.0,0.0,0.0,0,0.0,0.0,0,-40883.789551200076,787912.1514918603,0.0,0.0,1.0,0.0,,0.0,2.0,2099.9023684041413,0.0,0.0,0.0,-502464138.8664537,115200.0,3.0,3750.0,0.0,12000.0,-33688.59561029091,1034361.2124116281,2849976361455.44,2.0,0.3,1.25,0.23,0.38,-100.03773775653303,0.75,,0.74,,-174103.64147251844,12244.796408146638,1.0,1.0,1.0,0.0,6,0.04,2.1,,,7.29,2586526.3930452038,,1356.4,237.2308402566187,-334783137.53666127,2800.0,1
1887.0,,,0.0,1,0.0,0.0,,-10242.947871709626,,0.0,0.0,0.0,,0,0.0,1.0,1170.821296770124,0.0,13.0,25100.0,58.0,71050.0,,2400.0,0.0,0.0,-36971.326278752196,-2430131.182459548,0.0,2.0,0.28,1.25,0.28,0.32,-33.99983352861448,0.7,0.5359471676321428,0.74,,,182030.0165603668,1.0,1.0,0.0,0.0,2,1110972.8158142073,7.5,,,7.5,-32206.965257490985,389835.0,1732.6,310.4740230211147,2950.42216830503,2800.0,1
1974.0,1.0,0.0,-15490.13949610675,0,0.0,0.0,0,0.0,450719.94568650273,0.0,0.0,0.0,1.0,0,0.0,-424277.4360688167,-5.824592133567535,,10.0,16100.0,12.0,24000.0,0.0,0.0,0.0,0.0,132371.9103020049,-2503918.2198255714,-1022073506133.1006,2.0,6083.815555458869,,,0.32,14.077552263764865,0.66,0.47837418192307335,0.74,,,,1.0,1.0,1.0,-1279700.3028086545,3,-200516.5107608739,2.5,,,10.8,2612861.4163730806,136350.0,909.0,197.4321657678583,2605.6897254006353,2800.0,0
1933.0,1.0,0.0,0.0,0,-34043.52715266873,0.0,0,0.0,,0.0,283441.9312160812,1.0,,0,0.0,3.0,,0.0,-768666.4956059182,0.0,38.0,66500.0,7.0,12250.0,48492632894.08049,816000.0,,694582.316933651,0.0,2.0,,1.25,0.28,,-111.19412901302803,,0.4780922285065757,0.74,,,,1.0,1.0,1.0,0.0,9,0.05,4.0,,,10.8,-2576166.294158578,,1925.1,246.8538290171406,858745793.6814729,2800.0,1
1960.0,0.0,0.0,,1,0.0,0.0,0,0.0,316136.94249643676,0.0,,1.0,749360.980235264,0,0.0,0.0,,0.0,0.0,0.0,16.0,22400.0,0.0,0.0,,0.0,-113623.0065179412,-2579592.235372484,0.0,1.0,0.44,,0.44,0.13,-22.174251771243487,1.1,0.6992440659234137,0.63,,,,1.0,1.0,0.0,-2099390.237528705,,0.04,-4247932.922870898,,,3.7,,59145.0,236.58,95.79725486804747,2877.3486902566137,2800.0,1
2014.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,,0.0,0.0,100172.71631312008,-359717.7472010534,1,0.0,4.0,2362.774392458774,244.97,0.0,0.0,38.0,70417689498.59386,0.0,0.0,0.0,0.0,-103997.43784498426,,0.0,2.0,0.26,,0.26,,0.12972385943300135,-205693.2991485778,0.4237137916548413,0.68,,,-269090.5089211526,1.0,1.0,-492899.4275484795,0.0,5,0.11,5.6,,,16.6,5039631.281156508,792456.0,2641.52,177.72300331000508,2697.0745674446666,2800.0,1
2002.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,-486.5501060589952,,0.0,3608823891.1091084,14.0,17500.0,,0.0,-184680872719.6792,0.0,-82138.06194538639,1428068.2439240934,5750.0,3.0,0.31,1.25,,0.21,80.47318867324977,0.77,0.6771831066261308,0.83,,,-14541.411150749696,1.0,1.0,1.0,0.0,2,0.07,3.5,,,6.9,-3593146.396973411,67575.75,245.73,79.51265578685079,2951.1912969900427,2800.0,0
1898.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,5727.89090135855,0.0,3.0,0.0,22.0,110388.0,0.0,1320.0,0.0,0.0,-132296.18995122265,631553.5657650158,23000.0,2.0,0.26,1.25,0.24,0.42,8639309.01587767,0.7,0.48748579453597796,0.68,,,,1.0,,1.0,0.0,2,,4.6,,,7.2,-685049.7885380699,125739.0,2160.0,68.53689625424397,,2800.0,0
2000.0,1.0,0.0,,0,0.0,0.0,0,0.0,0.0,,1.0,0.0,0.0,0,-339711.66796820774,3.0,4574.5431268903785,1205.0,0.0,0.0,49.0,,0.0,0.0,36000.0,0.0,-35801.588162076514,-2168679.668612973,-469236823653.0207,-1153872.4048827074,0.24,,0.24,0.39,105.17310410134182,0.6,0.7894898520632577,1.3,,-458751.3222172989,,1.0,1.0,1.0,,5,1.16,5.1,,,15.7,8791400.101533845,1334287.5,3612.75,274.3055499451457,4015.045385768791,,1
,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,426428.8169016084,1,0.0,4.0,3906.5665591429424,0.0,23.0,0.0,24.0,64400.0,0.0,0.0,810000.0,146100.0,107949.01238224609,-2679524.8170147557,,494392.0703084312,0.26,1.25,,0.22,56.27528490705471,0.7,0.6324386851924498,0.88,,,-22852.65269017468,1.0,,2.0,0.0,3,,,,,11.72,1842094.4109083572,396060.0,439.0,217.08396563969723,2870.2062152393337,2800.0,0
2016.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,1.0,0,0.0,4.0,1697.772061168028,230.0,9.0,10800.0,15.0,-14167890987.373201,0.0,0.0,-382659522395.6559,0.0,-8145.951314572623,-2347093.6419453905,7824.0,2.0,0.26,1.25,0.26,0.55,21.05826945569284,0.66,0.4198803437939505,0.68,,,,1.0,,1.0,9.0,,1.18,6.8,,,,-550465633346.8296,,942.0,53.906756728643245,2704.374357505904,2800.0,0
1949.0,0.0,0.0,,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,,0.0,,,0.0,0.0,1671592557.7336502,9216.0,0.0,0.0,0.0,138240.0,-46083.6616815654,,51840.0,2.0,0.32,1.25,,0.19,32.527021061947835,,,,,,,2.0,2.0,2.0,0.0,1,,,,,3.8,2019380.0791627355,80112.5,320.45,107.47571195974663,3010.088993180323,,1
1914.0,0.0,,0.0,1,0.0,0.0,0,0.0,0.0,0.0,6164.232481644862,0.0,1.0,0,0.0,2.0,808.3542352616629,0.0,8.0,9800.0,16.0,25200.0,0.0,0.0,0.0,0.0,,-1199812.1244783811,,-1054597.8306979747,0.24,1.25,0.24,0.41,-19982587.266275007,,0.8046728711854648,1.3,,,,1.0,1.0,0.0,0.0,,0.03,6.2,,14298.02224031248,10.5,2985609.377238799,,984.15,281.9788827360343,2831.6231745667387,2800.0,1
2007.0,0.0,0.0,0.0,0,0.0,0.0,0,,1.0,1.0,0.0,0.0,0.0,0,0.0,2.0,2533.2199199002507,,0.0,0.0,24.0,-7197977260.104677,0.0,0.0,0.0,0.0,,-462589663000.1018,0.0,2.0,0.24,,,0.29,100239388.43210144,,,,,,,0.0,0.0,0.0,0.0,3,,,,,3.5,1844054.542585726,643575.0,2213.2,412.1581422974035,2673.3689763452153,2800.0,0
-91363127.37748599,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-631362.1969442234,0.0,1.0,,0,0.0,4.0,1126.9533996473906,231.5,1.0,1000.0,6.0,22550.0,-66640208.89026793,8400.0,-45758871445.117836,1800.0,-52660.96551514391,-2632674.648065702,3960.0,,0.42,1.25,0.42,0.55,,1.04,0.9290465922516936,0.91,,,,1.0,1.0,1.0,6.0,3,0.87,4.6,,,15.45,6607717312071.98,433575.0,1387.44,387.3224301020514,2944.598889837351,2782.25,1
1997.0,0.0,0.0,0.0,0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0,328137.61047817615,,-543.1549620751748,,4.0,8000.0,4.0,8000.0,0.0,0.0,,4800.0,-14290.063581112656,895878.3543660645,9408.0,3.0,0.31,1.25,,0.25,35.40218561373277,0.77,0.6190525213451552,0.77,,,,1.0,1.0,1.0,0.0,2,,,,,863.0,-235518.5087123178,64068.0,213.56,167.00900211590516,4400.325002065442,2800.0,1
1943.0,247049.76706741212,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,,-177177.30751326558,0,-360324.4857206798,1.0,2395204014.5616474,0.0,0.0,0.0,8.0,5000.0,0.0,0.0,0.0,0.0,-96008.42485991634,1938137.8237695787,0.0,3.0,0.44,1.25,0.44,0.16,,1.1,0.9941245833270688,0.94,,,,1.0,1.0,1.0,1.0,0,0.79,,,,3.0,-1588349438034.0032,25350.0,169.0,347.4348441128522,2758.5567066540275,2800.0,0
32283275.02968969,0.0,0.0,-62829.944458210884,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,785.2261956309446,66.6,0.0,0.0,13.0,15600.0,0.0,0.0,0.0,81120.0,-161063.56184381826,2594580.999476691,0.0,2.0,0.44,1.25,0.44,,42.723385719992095,1.1,0.7897273305625326,0.75,,,,1.0,1.0,0.0,5.0,1,0.63,1.02,,,6.8,,87395.0,317.8,184.48615186315553,2868.8731375931666,2800.0,1
-59360400.099761896,0.0,0.0,0.0,,-70293.27613223641,0.0,0,0.0,1.0,1.0,0.0,,0.0,0,0.0,,-6185194981.606406,,0.0,0.0,29.0,41825.0,0.0,0.0,,0.0,-74573.38143380724,1287588812695.6272,0.0,3.0,-10747.402319913343,1.25,,0.3,154527634.2354822,0.78,0.6189937259234343,0.86,,,,,1.0,,0.0,3,,97955.47380108693,,,10.5,-803587.9398944592,117580.0,461.08,-2.9679954868346954,2782.282425566988,2800.0,0
1921.0,1.0,,0.0,0,0.0,0.0,0,0.0,781331.1469229239,0.0,0.0,0.0,0.0,1,0.0,2.0,2453.350233073369,836.0,0.0,0.0,58.0,78300.0,0.0,0.0,,206400.0,66441.91725727954,2609431.4023461193,,3.0,0.31,1.25,0.31,0.3,83.54004998718084,0.77,0.64620439798347,0.83,,,,1.0,1.0,1.0,0.0,,0.04,-497206.2821963952,,,10.8,3773100.140245756,2829750.0,3087.0,244.99545620362736,2767.1683872556196,2800.0,1
1895.0,1.0,,0.0,0,0.0,0.0,0,0.0,0.0,0.0,188434.87280361995,0.0,1.0,0,0.0,4.0,2920.202870045191,651.4,,2450.0,36.0,64800.0,75434496.39897704,0.0,0.0,,-16920.74423311856,-1155108.5606960512,30000.0,4.0,0.24,1.25,0.24,0.49,19.841097160437545,0.6,0.7841200491017795,1.3,,,,1.0,1.0,0.0,2.0,,0.76,7.5,,,17.9,9755034355512.094,563350.0,2372.0,179.8504844914899,2691.516683661371,2800.0,1
1943.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.0,,,-9733544.377043469,0.0,10.0,20250.0,18.0,33190.0,,100800.0,-149024.31250928453,324975.6920508584,16800.0,2.0,0.26,1.25,0.26,0.57,109.63017151764075,0.66,0.4121779459423232,0.68,,175036.81678957838,,1.0,1.0,1.0,0.0,12,0.05,5.4,,,16.2,2052012434175.1672,747600.0,,-39.46249438854724,2849.5676877329734,2800.0,1
,,0.0,0.0,0,0.0,0.0,,73052.10505815539,351922.9257444237,0.0,-37521.27360808881,0.0,1.0,0,0.0,3.0,5687.64342311544,1352.0,26.0,62400.0,28.0,67200.0,2.0,4800.0,0.0,0.0,,-1587095.9331199327,0.0,3.0,0.24,1.25,0.24,0.42,,0.6,0.6326883688043232,0.99,,,,1.0,-885.9687932841459,2.0,0.0,5,0.03,3.1,,,,8755904.887594903,1595400.0,5318.0,283.6686736196829,,2800.0,1
2023.0,1.0,0.0,33137.8506231707,0,0.0,0.0,0,0.0,0.0,,0.0,1.0,0.0,0,0.0,3.0,585.7753421378361,0.0,0.0,,30.0,46350.0,4.0,4500.0,0.0,0.0,151667.34183203784,,0.0,1.0,0.43,1.25,0.43,0.42,45.2157670963782,,0.5674060253963957,0.52,,,,1.0,1.0,0.0,2.0,3,0.44,3.1,,,11.0,2917173308904.837,292600.0,1254.0,96.6362092475808,2825.7272710343163,2800.0,1
,1.0,0.0,0.0,0,26329.516626970566,0.0,0,0.0,0.0,0.0,0.0,,1.0,0,0.0,,2401.8186060884136,0.0,-8027235.4554591505,28200.0,40.0,42000.0,0.0,19272147548.08572,0.0,1134000.0,84957.821836277,4514563.860588544,213663136636.8089,1.0,0.37,1.25,0.37,0.21,66.65657121639858,0.92,0.48773740414510997,0.59,,36782.79500322167,,1.0,1.0,0.0,0.0,2,0.03,7.4,,,6.9,,210750.0,1405.0,111.7054910340463,2997.65133310701,2800.0,1
1965.0,1.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,,-2891702428.4255285,135.0,0.0,0.0,,14000.0,2.0,2000.0,0.0,,-150704.3153643234,-1976680.2080376747,0.0,2.0,0.32,1.25,0.32,0.34,-74.33408217456444,0.81,,0.82,,,,1.0,1.0,0.0,0.0,6,0.07,4.4,,,830.0,493100.4166703569,81000.0,360.0,313.92564665657676,2716.9768172480854,2800.0,1
2011.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,-184959.1837808029,1.0,0.0,0,0.0,1.0,1527.9165598710151,93.0,0.0,0.0,36.0,46200.0,5.0,4920.0,0.0,0.0,4584.299139793584,467472.2106319573,0.0,3.0,-33201.186490645654,1.25,0.32,0.22,72.56175147716789,0.8,0.6585499019541136,0.84,,113612.87919795029,,1.0,1.0,0.0,-1714327.6389777404,6,0.02,,,,7.2,-3695891.546704877,338250.0,1127.5,238.72998792298802,2883.8445526463456,2800.0,1
1925.0,1.0,0.0,0.0,0,,,0,0.0,,0.0,0.0,1.0,0.0,0,0.0,1.0,,0.0,0.0,25077989004.155716,785797633.3990104,27497882133.993877,6.0,5760.0,0.0,0.0,-76373.31146629922,879712.8501870162,0.0,3.0,0.31,1.25,0.31,0.22,-111.636132015948,0.77,0.6591442492237259,0.83,,,,1.0,1.0,0.0,0.0,4,0.02,5.0,,,,-3479624614784.9595,115650.0,514.0,-33.46275306253122,2880.375948777926,2800.0,1
-49794771.64702827,1.0,0.0,0.0,0,0.0,0.0,0,-63434.53268192862,0.0,0.0,0.0,1.0,0.0,,0.0,3.0,-219.4362202303539,,0.0,0.0,10.0,14000.0,3.0,3240.0,270509390941.18405,,-3445.281139219209,635850.2913906467,,,0.28,1.25,0.28,0.42,91.85010057505086,5532.286953709348,0.4699131153101288,,,,,1.0,,0.0,0.0,3,0.09,3.6,,,10.8,-2939286.9194062264,174250.0,,376.70894068568805,2879.782673009972,2800.0,0
2003.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2.0,206139756.6414617,0.0,,22400.0,50.0,68400.0,-231227349.64068982,22500.0,0.0,70440000.0,74907.07112604173,55425587.29561297,26520000.0,2.0,0.28,1.25,0.28,0.34,-94.97987407736423,0.7,0.5236136661210777,0.74,,,,1.0,1.0,,0.0,2,0.29,4.5,,111936.64107283347,8.2,4046481.5154270865,,2725.4,60.78227913208549,2910.291998090652,2800.0,1
2002.0,1.0,,0.0,0,,0.0,0,0.0,0.0,0.0,0.0,,0.0,1,0.0,1.0,1482343944.5115414,0.0,0.0,0.0,1580136336.7710664,19200.0,4.0,4800.0,586025735595.6141,0.0,143846.31678521016,,0.0,3.0,,,0.31,0.37,78.52033000247819,0.77,0.6595535634380713,0.83,,,,1.0,1.0,391435.860732592,0.0,6,0.04,5.1,,155057.33598200823,,-882507.4410503842,73548.0,490.32,323.8358231062541,2779.5045235675516,2800.0,1
38190209.18207975,0.0,0.0,,0,0.0,0.0,0,41466.79604268319,1.0,1.0,0.0,0.0,0.0,0,0.0,2.0,2490.28824934323,,0.0,0.0,-998782233.0003932,196900.0,,17625453334.35501,0.0,,,506259.37886197167,0.0,168303.06084664885,0.32,1.25,,0.33,57.117149879799555,,,,,,,0.0,0.0,0.0,0.0,,,-102347.4833387407,,,9.8,-5238708.438467518,661269.0,2505.0,171.26897540846497,4039.2882095752457,2800.0,1
,1.0,0.0,,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,-743517.1229397551,,0.0,2.0,2339.1472817923604,0.0,0.0,0.0,-1212225475.2153723,54500.0,5.0,5750.0,0.0,0.0,,-2231277.0436464394,0.0,1.0,0.32,1.25,0.32,0.42,20.84117201389235,0.81,0.4954001686898864,0.65,,-609557.1144699678,,1.0,1.0,0.0,0.0,5,0.08,4.6,,-147784.97832880606,10.8,7536627.089776307,163800.0,1404.0,145.23681471272076,2689.291252174349,,1
2008.0,0.0,0.0,0.0,1,,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5969.681566512302,1.0,773.2570876982268,270.0,0.0,0.0,20.0,21000.0,4.0,,286446401553.868,486000.0,18168.887763052917,-211228.62942882278,0.0,-1664005.3769696539,0.28,1.25,0.28,0.13,-46.03401962891191,0.7,0.5708865650107534,0.74,,,253602.26692254897,1.0,62568.43632140003,,0.0,,,,,,3.6,4588260.837181954,67500.0,270.0,93.44111455311707,715151242.1261073,2800.0,1
2007.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-441476.28596162307,0.0,0.0,1.0,0,0.0,4.0,,325.0,15.0,,40.0,88000.0,12.0,2097041062.255963,0.0,0.0,-149389.79510500722,739961.1205726345,0.0,2.0,0.22,1.25,0.22,0.52,107.96237270476009,0.55,0.4694520205432309,0.82,,,-38166.437493513426,382840.95229209866,1.0,1.0,,9,0.07,4.6,,,14.4,-2997801.012577221,940000.0,3760.0,305.83423609462426,2729.4920956853775,2800.0,1
1922.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,-219784.19609697332,0.0,0.0,1.0,0,0.0,-748886.5762420698,3692.4397044088237,0.0,-14660504.488503369,0.0,26.0,62400.0,,20240.0,0.0,0.0,82509.27124658212,2550811.770148094,-979038611171.9954,3.0,0.31,1.25,0.31,0.3,99.45531111312049,0.77,0.6470774969749608,0.83,,,,1.0,,0.0,1765869.2192426773,6,0.35,2.6,,,10.8,2579793.1121882517,255819.0,1705.46,178.46229542942228,2764.454131732405,2800.0,1
1974.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,4.0,2017.6123683606481,,0.0,0.0,24.0,,0.0,,0.0,0.0,113770.85973204972,,0.0,1.0,0.28,1.25,0.28,0.85,-64.3063214886631,0.7,,0.57,,,,0.0,1.0,243379.98994988238,0.0,,0.08,4.57,,,,-623822.9854803808,,2808.15,113.4090430627147,4043.270920861071,2800.0,0
-20582575.292991195,1.0,0.0,,0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0,0.0,1.0,-666.944186343943,,5.0,6125.0,10.0,15750.0,1.0,1575.0,0.0,0.0,-4848.871086347848,2968007.5104978774,0.0,2.0,0.42,1.25,0.42,0.33,33.48800427119483,1.04,0.7355635459732675,0.67,,,,1.0,1.0,1.0,0.0,2,0.03,0.9,,,780.0,-3566339.0237113144,69100.0,276.4,249.56476337171932,2981.0514555572277,2800.0,1
,1.0,0.0,0.0,0,0.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,4.0,9705.749890012448,840.35,4.0,-44011564438.80322,80.0,31320.0,0.0,13176.0,810000.0,576000.0,,-1256748.6249574344,13200.0,3.0,0.24,1.25,0.34,0.44,7.080408836406494,0.66,0.650959155775001,0.74,,,85119.94773059913,1.0,0.0,0.0,,3,0.47,4.2,,,7.2,3689031.8660081998,533375.0,798.0,155.2208477382092,2639.981280864421,,1
2000.0,1353461.290218626,,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,,1.0,0,0.0,4.0,1407.362646439647,368.8,13.0,13650.0,26.0,,0.0,0.0,0.0,0.0,-137051.92199861593,-1282205.3519446454,0.0,3.0,0.36,1.25,0.36,0.52,,0.91,0.8197191154216704,0.86,,,,1.0,1.0,1.0,0.0,5,0.02,1.7,,,1440.0,5282996.446614256,668402.0,1909.72,168.0212491701997,2897.9456722931363,2800.0,1
2017.0,0.0,0.0,34329.214702742145,0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,2.0,2217.2405056331536,,0.0,0.0,46.0,55200.0,10.0,12000.0,0.0,5400.0,-34866.79927771303,-46647128944.871826,0.0,3.0,0.31,1.25,,0.3,-14.839580462736162,,,,,,,,,1.0,0.0,2,,,,-18278.253911678763,7.2,-3166106.134673387,310104.0,1033.68,176.717052252615,2664.349421770545,,1
2004.0,3494.310031937709,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0.0,4.0,1894.0628862866647,,22.0,66000.0,8.0,27000.0,3.0,,422833362041.6788,134400.0,47068.06318476668,351234.87332371157,92400.0,2.0,0.28,1.25,,0.64,3.8686251492123485,,,,,,,2.0,2.0,2.0,0.0,5,,,,,19.3,-2252125.33264862,583474.0,2917.37,110.50659668047886,4270.541717948818,4200.0,1
1992.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,5.0,3191.0688264918317,649.0,0.0,0.0,34.0,90100.0,0.0,0.0,56160.0,0.0,-112258.55934221475,-1729395.357667644,0.0,4.0,0.24,1.25,0.24,,22.211093213550598,0.6,0.6427835153467781,1.05,,,-12040.156914479185,1.0,1.0,0.0,6.0,0,1.14,-3447493.804355604,,,17.55,,834000.0,3475.0,20.00431360819985,223810363.74046153,2800.0,1
2016.0,1.0,0.0,-43480.78868859657,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,493829.61125852965,0,0.0,1.0,11.670147467975426,0.0,0.0,0.0,22.0,34650.0,,0.0,0.0,0.0,76650.57229276406,-661981.5527317286,0.0,2.0,,1.25,0.41,0.31,-79.53966755446883,1.02,0.7321898942670719,0.72,,,,1.0,1.0,1.0,2.0,,0.03,,,,7.2,-3069702.3463491057,143163.0,636.28,209.66023746112054,2813.2142411074915,2800.0,1
2003.0,1.0,0.0,0.0,0,-114896.91974584648,0.0,0,0.0,,0.0,1.0,,0.0,0,0.0,5.0,4641.128007524905,870.0,,0.0,,0.0,41.0,143500.0,105600.0,0.0,61011.40903676659,-2089614.687458097,-687272187526.081,4.0,,1.25,0.24,0.66,-66.85575241464485,0.6,0.6802473750937146,1.05,,,,1.0,1.0,2.0,4.0,6,3.27,5.0,,,20.1,-1805040.8730054721,,3650.0,250.18277894367753,4072.8109764767773,2800.0,1
1997.0,575216.2057591502,0.0,,0,0.0,0.0,0,0.0,0.0,,402600.3866099206,-492567.8056980409,0.0,0,0.0,3.0,1789.1172241965135,317.82,3.0,,40.0,60000.0,7.0,6720.0,0.0,9600.0,85450.68880410172,-1771430.6161171077,19980.0,1.0,0.31,1.25,0.31,,-104.31638535370706,0.77,,0.6,,,,-415951.1951293556,1.0,1.0,,4,0.1,2.6,,,,-280151.43321403954,475540.0,1902.16,45.93126377536362,2706.7074878370177,,0
1866.0,,0.0,0.0,0,37253.9847144951,0.0,0,0.0,0.0,,0.0,0.0,1.0,0,0.0,3.0,3117.915932601946,0.0,15.0,30000.0,24.0,,,57600.0,,66240.0,-145265.0769422446,2654809.896575501,0.0,4.0,,1.25,-25169.74260686622,0.32,-67.96318264546647,0.6,0.7907348212498203,1.3,,,,-180669.94399049296,1.0,1.0,2.0,6,2.24,10.2,,,12.0,8089847.705914808,517500.0,2070.0,250.26543349949318,447650537.0186903,2800.0,1
2021.0,0.0,0.0,0.0,1,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,-423344.91237326094,,0.0,0.0,12654.87,76.0,24000.0,18.0,13060.0,0.0,0.0,21237.57244382432,-1621349.4570426713,-558957208635.9647,,0.39,1.25,0.24,0.3,-56.951544839936815,0.6,0.5655420486497061,1.05,,,,1.0,1.0,-1280869.4073382125,,1,0.09,11.0,,,8.4,6099057.955404511,709750.0,411.0,287.5549351181253,2170.077280658632,,1
1932.0,1.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,,0.0,0.0,0.0,798825145.6089413,16200.0,4.0,,0.0,0.0,,370935.33429288026,0.0,2.0,0.37,1.25,0.37,0.43,100.4553100721343,0.93,0.5967729826306111,0.66,,,,1.0,1.0,0.0,0.0,5,-12290920.951546993,-2803140.188107245,,,8.4,3514181.9948904375,200475.0,,254.74064473027659,2849.809803883688,2800.0,1
